insee_com,Année,nb_deces
67369,2018,4
67369,2019,2
67369,2020,4
67369,2021,2
67369,2022,4
67369,2023,2
67370,2018,10
67370,2019,8
67370,2020,9
67370,2021,6
67370,2022,8
67370,2023,5
67371,2018,16
67371,2019,7
67371,2020,20
67371,2021,15
67371,2022,19
67371,2023,15
67372,2018,58
67372,2019,47
67372,2020,47
67372,2021,60
67372,2022,72
67372,2023,49
67373,2018,2
67373,2019,1
67373,2020,1
67373,2021,3
67373,2022,3
67373,2023,2
67375,2018,9
67375,2019,7
67375,2020,13
67375,2021,9
67375,2022,14
67375,2023,13
67377,2018,10
67377,2019,7
67377,2020,10
67377,2021,12
67377,2022,15
67377,2023,8
67378,2018,29
67378,2019,36
67378,2020,30
67378,2021,27
67378,2022,38
67378,2023,29
67379,2018,8
67379,2019,6
67379,2020,8
67379,2021,4
67379,2022,9
67379,2023,11
67380,2018,3
67380,2019,2
67380,2020,3
67380,2021,1
67380,2022,3
67380,2023,3
67381,2018,3
67381,2019,7
67381,2020,6
67381,2021,5
67381,2022,8
67381,2023,2
67382,2018,3
67382,2019,5
67382,2020,5
67382,2021,7
67382,2022,5
67382,2023,4
67383,2021,3
67383,2022,1
67383,2023,3
67384,2018,2
67384,2020,5
67384,2021,4
67384,2022,6
67384,2023,5
67385,2018,1
67385,2019,3
67385,2020,2
67385,2021,7
67385,2022,2
67385,2023,2
67386,2018,5
67386,2019,2
67386,2020,1
67386,2021,2
67386,2022,2
67387,2018,2
67387,2019,3
67387,2020,3
67387,2021,3
67387,2022,4
67387,2023,4
67388,2018,59
67388,2019,56
67388,2020,69
67388,2021,75
67388,2022,64
67388,2023,67
67389,2018,40
67389,2019,49
67389,2020,54
67389,2021,44
67389,2022,62
67389,2023,43
67391,2018,5
67391,2019,4
67391,2020,3
67391,2021,3
67391,2022,8
67391,2023,5
67392,2018,16
67392,2019,8
67392,2020,9
67392,2021,11
67392,2022,12
67392,2023,9
67394,2018,1
67394,2019,4
67394,2020,3
67394,2021,2
67394,2022,1
67394,2023,1
67395,2018,2
67395,2019,7
67395,2020,3
67395,2021,2
67395,2022,4
67395,2023,3
67396,2019,1
67396,2020,2
67396,2021,2
67396,2022,2
67396,2023,1
67397,2018,33
67397,2019,44
67397,2020,55
67397,2021,36
67397,2022,44
67397,2023,37
67398,2019,8
67398,2020,2
67398,2021,2
67398,2022,3
67398,2023,4
67400,2018,7
67400,2019,12
67400,2020,5
67400,2021,9
67400,2022,10
67400,2023,8
67401,2018,5
67401,2019,2
67401,2020,5
67401,2021,1
67401,2022,3
67401,2023,2
67402,2018,1
67403,2018,4
67403,2019,1
67403,2020,6
67403,2021,3
67403,2022,4
67403,2023,1
67404,2018,7
67404,2019,5
67404,2020,8
67404,2021,10
67404,2022,7
67404,2023,7
67405,2018,14
67405,2019,16
67405,2020,18
67405,2021,13
67405,2022,20
67405,2023,16
67406,2018,1
67406,2019,2
67406,2020,1
67406,2021,4
67406,2022,2
67406,2023,3
67407,2018,16
67407,2019,16
67407,2020,11
67407,2021,10
67407,2022,18
67407,2023,14
67408,2018,11
67408,2019,7
67408,2020,8
67408,2021,14
67408,2022,8
67408,2023,10
67409,2018,7
67409,2019,8
67409,2020,6
67409,2021,7
67409,2022,7
67409,2023,5
67410,2018,7
67410,2019,7
67410,2020,9
67410,2021,8
67410,2022,3
67410,2023,5
67411,2018,48
67411,2019,49
67411,2020,53
67411,2021,57
67411,2022,43
67411,2023,68
67412,2018,6
67412,2019,7
67412,2020,9
67412,2021,4
67412,2022,5
67412,2023,6
67413,2018,7
67413,2019,9
67413,2020,10
67413,2021,10
67413,2022,10
67413,2023,7
67414,2018,26
67414,2019,24
67414,2020,13
67414,2021,17
67414,2022,16
67414,2023,18
67415,2018,3
67415,2019,5
67415,2020,10
67415,2021,4
67415,2022,5
67415,2023,4
67416,2018,5
67416,2019,5
67416,2020,4
67416,2021,2
67416,2022,7
67416,2023,4
67417,2018,2
67417,2019,1
67417,2020,2
67417,2021,5
67417,2022,1
67417,2023,4
67418,2018,5
67418,2019,9
67418,2020,13
67418,2021,12
67418,2022,18
67418,2023,20
67420,2018,8
67420,2019,7
67420,2020,9
67420,2021,7
67420,2022,7
67420,2023,17
67421,2018,23
67421,2019,20
67421,2020,30
67421,2021,14
67421,2022,31
67421,2023,21
67422,2018,4
67422,2019,4
67422,2020,12
67422,2021,5
67422,2022,8
67422,2023,4
67423,2018,3
67423,2019,1
67423,2020,6
67423,2022,3
67423,2023,3
67424,2018,2
67424,2019,4
67424,2020,2
67424,2021,2
67424,2022,4
67424,2023,3
67425,2018,7
67425,2019,3
67425,2020,7
67425,2021,10
67425,2022,11
67425,2023,4
67426,2018,6
67426,2019,1
67426,2020,3
67426,2021,3
67426,2022,7
67426,2023,1
67427,2018,2
67427,2019,1
67427,2020,4
67427,2021,5
67427,2022,3
67427,2023,1
67428,2018,3
67428,2019,1
67428,2020,7
67428,2021,3
67428,2022,2
67428,2023,4
67429,2018,12
67429,2019,10
67429,2020,17
67429,2021,12
67429,2022,8
67429,2023,13
67430,2018,7
67430,2019,5
67430,2020,4
67430,2021,1
67430,2022,2
67430,2023,2
67432,2018,9
67432,2019,3
67432,2020,6
67432,2021,2
67432,2022,3
67432,2023,4
67433,2018,7
67433,2019,8
67433,2020,8
67433,2021,9
67433,2022,7
67433,2023,3
67434,2018,43
67434,2019,46
67434,2020,39
67434,2021,50
67434,2022,52
67434,2023,61
67435,2018,8
67435,2019,9
67435,2020,7
67435,2021,12
67435,2022,5
67435,2023,10
67436,2018,3
67436,2019,4
67436,2020,5
67436,2021,1
67436,2022,8
67436,2023,7
67437,2018,143
67437,2019,125
67437,2020,129
67437,2021,159
67437,2022,134
67437,2023,134
67438,2018,7
67438,2019,3
67438,2020,6
67438,2021,6
67438,2022,10
67438,2023,4
67440,2018,1
67440,2019,6
67440,2020,8
67440,2021,7
67440,2022,6
67440,2023,7
67441,2018,3
67441,2019,2
67441,2020,2
67441,2021,2
67441,2022,2
67441,2023,3
67442,2018,7
67442,2019,8
67442,2020,12
67442,2021,5
67442,2022,10
67442,2023,8
67443,2018,6
67443,2019,5
67443,2020,9
67443,2021,7
67443,2022,8
67443,2023,4
67444,2020,2
67444,2021,2
67444,2022,3
67444,2023,1
67445,2018,26
67445,2019,27
67445,2020,40
67445,2021,42
67445,2022,33
67445,2023,34
67446,2018,3
67446,2019,8
67446,2020,4
67446,2021,7
67446,2022,3
67446,2023,4
67447,2018,292
67447,2019,286
67447,2020,345
67447,2021,251
67447,2022,343
67447,2023,279
67448,2018,44
67448,2019,33
67448,2020,36
67448,2021,31
67448,2022,36
67448,2023,37
67449,2018,22
67449,2019,17
67449,2020,16
67449,2021,14
67449,2022,18
67449,2023,13
67450,2018,3
67450,2019,9
67450,2020,2
67450,2021,7
67450,2022,4
67450,2023,7
67451,2018,9
67451,2019,16
67451,2020,19
67451,2021,11
67451,2022,20
67451,2023,9
67452,2018,4
67452,2019,5
67452,2020,11
67452,2021,14
67452,2022,9
67452,2023,7
67453,2018,6
67453,2019,1
67453,2020,6
67453,2021,4
67453,2022,6
67453,2023,3
67454,2018,10
67454,2019,3
67454,2020,2
67454,2021,2
67454,2022,2
67454,2023,4
67455,2018,6
67455,2019,8
67455,2020,5
67455,2021,7
67455,2022,5
67455,2023,9
67456,2018,5
67456,2019,4
67456,2020,5
67456,2021,1
67456,2022,3
67456,2023,3
67458,2018,45
67458,2019,55
67458,2020,50
67458,2021,41
67458,2022,50
67458,2023,70
67459,2018,3
67459,2019,6
67459,2021,7
67459,2022,6
67459,2023,7
67460,2018,13
67460,2019,13
67460,2020,17
67460,2021,11
67460,2022,21
67460,2023,17
67461,2018,2
67461,2019,3
67461,2020,1
67461,2021,3
67461,2022,3
67461,2023,1
67462,2018,158
67462,2019,155
67462,2020,191
67462,2021,186
67462,2022,181
67462,2023,167
67463,2018,38
67463,2019,26
67463,2020,35
67463,2021,39
67463,2022,47
67463,2023,43
67464,2018,6
67464,2019,3
67464,2020,2
67464,2021,7
67464,2022,4
67464,2023,4
67465,2018,23
67465,2019,12
67465,2020,23
67465,2021,21
67465,2022,21
67465,2023,14
67466,2018,3
67466,2019,5
67466,2020,7
67466,2021,4
67466,2022,6
67466,2023,4
67467,2018,6
67467,2019,1
67467,2020,8
67467,2021,7
67467,2022,4
67467,2023,3
67468,2018,4
67468,2019,5
67468,2020,5
67468,2021,9
67468,2022,9
67468,2023,3
67470,2018,1
67470,2019,2
67470,2020,1
67470,2022,4
67470,2023,3
67471,2018,77
67471,2019,65
67471,2020,91
67471,2021,69
67471,2022,91
67471,2023,73
67472,2018,54
67472,2019,52
67472,2020,47
67472,2021,44
67472,2022,60
67472,2023,52
67473,2018,7
67473,2019,6
67473,2020,4
67473,2021,5
67473,2022,4
67473,2023,6
67474,2018,30
67474,2019,35
67474,2020,28
67474,2021,32
67474,2022,41
67474,2023,28
67475,2019,1
67475,2020,2
67475,2021,2
67475,2022,1
67476,2018,5
67476,2019,9
67476,2020,2
67476,2021,3
67476,2022,6
67476,2023,4
67477,2018,10
67477,2019,7
67477,2020,8
67477,2021,7
67477,2022,12
67477,2023,6
67478,2018,16
67478,2019,21
67478,2020,21
67478,2021,22
67478,2022,19
67478,2023,23
67479,2018,8
67479,2019,8
67479,2020,5
67479,2021,8
67479,2022,6
67479,2023,6
67480,2018,14
67480,2019,16
67480,2020,5
67480,2021,12
67480,2022,7
67480,2023,13
67481,2018,8
67481,2019,8
67481,2020,8
67481,2021,7
67481,2022,8
67481,2023,10
67482,2018,2082
67482,2019,2042
67482,2020,2358
67482,2021,2118
67482,2022,2227
67482,2023,2268
67483,2019,3
67483,2020,3
67483,2021,1
67483,2022,1
67483,2023,2
67484,2018,5
67484,2019,4
67484,2020,3
67484,2021,2
67484,2022,2
67484,2023,3
67485,2018,5
67485,2019,8
67485,2020,6
67485,2021,14
67485,2022,10
67485,2023,8
67486,2018,11
67486,2019,14
67486,2020,12
67486,2021,13
67486,2022,10
67486,2023,9
67487,2018,14
67487,2019,14
67487,2020,9
67487,2021,11
67487,2022,18
67487,2023,13
67488,2018,3
67488,2019,3
67488,2020,1
67488,2021,2
67489,2018,20
67489,2019,31
67489,2020,34
67489,2021,19
67489,2022,30
67489,2023,22
67490,2018,3
67490,2019,3
67490,2020,7
67490,2021,6
67490,2022,8
67490,2023,3
67491,2018,3
67491,2019,4
67491,2020,9
67491,2021,3
67491,2022,4
67491,2023,2
67492,2018,4
67492,2019,3
67492,2020,8
67492,2021,3
67492,2022,6
67492,2023,4
67493,2018,1
67493,2019,8
67493,2020,7
67493,2021,8
67493,2022,4
67493,2023,9
67494,2018,3
67494,2019,2
67494,2020,3
67494,2021,3
67494,2022,4
67494,2023,4
67495,2018,40
67495,2019,36
67495,2020,48
67495,2021,43
67495,2022,42
67495,2023,45
67497,2018,6
67497,2019,8
67497,2020,5
67497,2021,4
67497,2022,8
67497,2023,1
67498,2018,4
67498,2019,6
67498,2020,7
67498,2021,9
67498,2022,8
67498,2023,7
67499,2018,3
67499,2019,1
67499,2020,3
67499,2021,4
67499,2022,3
67499,2023,4
67500,2018,10
67500,2019,10
67500,2020,14
67500,2021,9
67500,2022,10
67500,2023,10
67501,2018,2
67501,2019,6
67501,2020,6
67501,2021,4
67501,2022,3
67501,2023,6
67502,2019,1
67502,2020,2
67502,2021,1
67502,2022,5
67503,2021,3
67503,2023,1
67504,2018,14
67504,2019,14
67504,2020,12
67504,2021,10
67504,2022,19
67504,2023,13
67505,2018,3
67505,2019,4
67505,2020,5
67505,2021,3
67505,2022,1
67505,2023,2
67506,2018,45
67506,2019,43
67506,2020,70
67506,2021,52
67506,2022,59
67506,2023,49
67507,2018,36
67507,2019,28
67507,2020,21
67507,2021,34
67507,2022,30
67507,2023,25
67508,2018,6
67508,2019,5
67508,2020,5
67508,2021,2
67508,2022,8
67508,2023,9
67509,2019,2
67509,2020,8
67509,2021,5
67509,2022,3
67509,2023,4
67510,2018,4
67510,2019,3
67510,2020,3
67510,2021,4
67510,2022,4
67510,2023,1
67511,2018,10
67511,2019,4
67511,2020,7
67511,2021,8
67511,2022,8
67511,2023,8
67513,2018,1
67513,2019,3
67513,2020,2
67513,2021,4
67513,2022,1
67513,2023,2
67514,2018,1
67514,2019,8
67514,2020,4
67514,2021,4
67514,2022,5
67514,2023,5
67515,2018,6
67515,2019,4
67515,2020,4
67515,2021,4
67515,2022,6
67515,2023,9
67516,2018,1
67516,2019,3
67516,2020,7
67516,2021,6
67516,2022,5
67516,2023,5
67517,2018,7
67517,2019,9
67517,2020,3
67517,2021,6
67517,2022,5
67517,2023,5
67519,2018,50
67519,2019,64
67519,2020,52
67519,2021,54
67519,2022,51
67519,2023,58
67520,2018,76
67520,2019,69
67520,2020,77
67520,2021,65
67520,2022,76
67520,2023,76
67521,2018,3
67521,2019,5
67521,2020,3
67521,2021,2
67521,2022,8
67521,2023,5
67522,2019,6
67522,2020,3
67522,2021,6
67522,2022,7
67522,2023,1
67523,2018,18
67523,2019,29
67523,2020,18
67523,2021,25
67523,2022,17
67523,2023,20
67524,2018,7
67524,2019,4
67524,2020,4
67524,2021,3
67524,2022,9
67524,2023,11
67525,2018,13
67525,2019,14
67525,2020,12
67525,2021,12
67525,2022,9
67525,2023,13
67526,2018,3
67526,2019,8
67526,2020,14
67526,2021,8
67526,2022,13
67526,2023,9
67527,2018,1
67527,2019,1
67527,2020,2
67527,2021,5
67527,2022,2
67527,2023,4
67528,2018,6
67528,2019,9
67528,2020,7
67528,2021,4
67528,2022,3
67528,2023,5
67529,2018,36
67529,2019,32
67529,2020,36
67529,2021,40
67529,2022,31
67529,2023,32
67530,2018,6
67530,2019,3
67530,2020,6
67530,2021,3
67530,2022,6
67530,2023,3
67531,2018,4
67531,2019,6
67531,2020,4
67531,2021,1
67531,2022,2
67531,2023,2
67532,2018,23
67532,2019,22
67532,2020,17
67532,2021,14
67532,2022,23
67532,2023,19
67534,2018,4
67534,2019,5
67534,2020,6
67534,2021,9
67534,2022,3
67534,2023,8
67535,2018,12
67535,2019,9
67535,2020,7
67535,2021,11
67535,2022,11
67535,2023,6
67536,2019,1
67536,2020,1
67536,2021,2
67536,2023,2
67537,2018,4
67537,2019,3
67537,2020,2
67537,2021,2
67537,2022,1
67537,2023,4
67538,2018,15
67538,2019,13
67538,2020,17
67538,2021,20
67538,2022,15
67538,2023,25
67539,2018,13
67539,2019,13
67539,2020,19
67539,2021,20
67539,2022,23
67539,2023,18
67540,2018,3
67540,2019,4
67540,2020,2
67540,2021,4
67540,2022,4
67540,2023,3
67541,2018,3
67541,2019,6
67541,2021,6
67541,2022,9
67541,2023,3
67542,2018,1
67542,2019,1
67542,2020,2
67542,2021,1
67542,2022,1
67542,2023,2
67543,2018,15
67543,2019,15
67543,2020,9
67543,2021,13
67543,2022,26
67543,2023,21
67544,2018,92
67544,2019,89
67544,2020,102
67544,2021,98
67544,2022,107
67544,2023,93
67545,2018,8
67545,2019,1
67545,2020,4
67545,2021,3
67545,2022,4
67545,2023,6
67546,2018,3
67546,2019,5
67546,2020,3
67546,2021,2
67546,2022,5
67546,2023,3
67547,2018,12
67547,2019,16
67547,2020,18
67547,2021,18
67547,2022,16
67547,2023,8
67548,2018,3
67548,2019,8
67548,2020,4
67548,2021,4
67548,2022,5
67548,2023,5
67550,2018,43
67550,2019,24
67550,2020,25
67550,2021,21
67550,2022,26
67550,2023,32
67551,2018,36
67551,2019,31
67551,2020,45
67551,2021,28
67551,2022,50
67551,2023,30
67552,2018,3
67552,2019,4
67552,2020,3
67552,2021,3
67552,2022,2
67552,2023,4
67553,2018,1
67553,2019,3
67553,2020,3
67553,2021,4
67553,2022,4
67554,2018,12
67554,2019,10
67554,2020,7
67554,2021,10
67554,2022,10
67554,2023,15
67555,2019,1
67555,2021,2
67556,2018,1
67556,2019,1
67556,2022,1
67556,2023,1
67557,2018,10
67557,2019,4
67557,2020,8
67557,2021,11
67557,2022,4
67557,2023,10
67558,2018,13
67558,2019,11
67558,2020,6
67558,2021,5
67558,2022,6
67558,2023,10
67559,2018,2
67559,2019,5
67559,2020,3
67559,2021,3
67559,2022,2
67559,2023,5
67560,2018,1
68001,2018,4
68001,2019,5
68001,2020,6
68001,2021,8
68001,2022,4
68001,2023,2
68002,2018,5
68002,2019,4
68002,2020,5
68002,2021,2
68002,2022,1
68002,2023,3
68004,2018,70
68004,2019,70
68004,2020,63
68004,2021,59
68004,2022,87
68004,2023,75
68005,2018,36
68005,2019,21
68005,2020,30
68005,2021,14
68005,2022,12
68005,2023,7
68006,2018,7
68006,2019,2
68006,2020,6
68006,2021,8
68006,2022,6
68006,2023,9
68007,2018,8
68007,2019,10
68007,2020,21
68007,2021,9
68007,2022,17
68007,2023,12
68008,2018,4
68008,2019,3
68008,2020,4
68008,2021,3
68008,2022,9
68008,2023,2
68009,2018,7
68009,2019,6
68009,2020,7
68009,2021,4
68009,2022,4
68009,2023,9
68010,2018,3
68010,2019,10
68010,2020,11
68010,2021,7
68010,2022,4
68010,2023,12
68011,2018,6
68011,2019,1
68011,2020,7
68011,2021,7
68011,2022,11
68011,2023,2
68012,2018,6
68012,2019,7
68012,2020,9
68012,2021,9
68012,2022,12
68012,2023,10
68013,2018,12
68013,2019,8
68013,2020,7
68013,2021,10
68013,2022,8
68013,2023,6
68014,2018,1
68014,2019,3
68014,2020,4
68014,2021,2
68014,2022,6
68014,2023,5
68015,2018,15
68015,2019,22
68015,2020,17
68015,2021,18
68015,2022,20
68015,2023,25
68016,2018,7
68016,2019,2
68016,2020,5
68016,2021,6
68016,2022,8
68016,2023,9
68017,2018,11
68017,2019,10
68017,2020,5
68017,2021,6
68017,2022,6
68017,2023,8
68018,2018,3
68018,2019,6
68018,2020,7
68018,2021,3
68018,2022,3
68018,2023,5
68019,2018,5
68019,2019,5
68019,2020,5
68019,2021,3
68019,2022,3
68019,2023,3
68020,2018,30
68020,2019,29
68020,2020,40
68020,2021,21
68020,2022,38
68020,2023,27
68021,2018,32
68021,2019,19
68021,2020,35
68021,2021,26
68021,2022,33
68021,2023,26
68022,2018,9
68022,2019,12
68022,2020,11
68022,2021,6
68022,2022,11
68022,2023,17
68023,2018,10
68023,2019,18
68023,2020,30
68023,2021,15
68023,2022,28
68023,2023,25
68024,2018,13
68024,2019,8
68024,2020,12
68024,2021,12
68024,2022,11
68024,2023,4
68025,2018,2
68025,2022,3
68025,2023,2
68026,2018,9
68026,2019,11
68026,2020,14
68026,2021,5
68026,2022,10
68026,2023,8
68027,2018,3
68027,2019,2
68027,2020,7
68027,2022,7
68027,2023,1
68028,2018,37
68028,2019,35
68028,2020,42
68028,2021,35
68028,2022,37
68028,2023,29
68029,2018,5
68029,2019,8
68029,2020,4
68029,2021,8
68029,2022,9
68029,2023,9
68030,2018,4
68030,2019,7
68030,2020,5
68030,2021,3
68030,2022,3
68030,2023,4
68032,2018,8
68032,2019,8
68032,2020,8
68032,2021,12
68032,2022,11
68032,2023,2
68033,2018,4
68033,2019,1
68033,2020,5
68033,2021,3
68033,2022,2
68033,2023,1
68034,2018,1
68034,2019,2
68034,2020,3
68034,2021,2
68034,2022,4
68034,2023,4
68035,2018,1
68035,2019,3
68035,2020,1
68035,2021,1
68035,2022,4
68036,2018,11
68036,2019,17
68036,2020,11
68036,2021,17
68036,2022,22
68036,2023,20
68037,2018,3
68037,2020,3
68037,2021,2
68037,2022,2
68037,2023,2
68038,2018,5
68038,2019,2
68038,2020,6
68038,2021,4
68038,2022,3
68038,2023,6
68039,2018,9
68039,2019,3
68039,2020,6
68039,2021,3
68039,2022,5
68039,2023,2
68040,2018,29
68040,2019,33
68040,2020,41
68040,2021,35
68040,2022,33
68040,2023,53
68041,2018,11
68041,2019,11
68041,2020,16
68041,2021,11
68041,2022,13
68041,2023,10
68042,2018,21
68042,2019,22
68042,2020,44
68042,2021,32
68042,2022,36
68042,2023,33
68043,2018,43
68043,2019,50
68043,2020,52
68043,2021,28
68043,2022,41
68043,2023,36
68044,2018,6
68044,2019,7
68044,2020,6
68044,2021,9
68044,2022,6
68044,2023,13
68045,2018,7
68045,2019,4
68045,2020,7
68045,2021,3
68045,2022,8
68046,2018,1
68046,2019,4
68046,2020,5
68046,2021,4
68046,2022,2
68046,2023,2
68049,2018,9
68049,2019,5
68049,2020,14
68049,2021,2
68049,2022,6
68049,2023,9
68050,2018,3
68050,2019,7
68050,2020,10
68050,2021,3
68050,2022,2
68050,2023,7
68051,2018,7
68051,2019,7
68051,2020,1
68051,2021,5
68051,2022,7
68051,2023,7
68052,2019,1
68052,2020,4
68052,2021,1
68052,2022,1
68052,2023,1
68054,2018,5
68054,2019,1
68054,2020,2
68054,2021,2
68054,2022,2
68054,2023,1
68055,2018,7
68055,2019,5
68055,2020,10
68055,2021,7
68055,2022,7
68055,2023,8
68056,2018,72
68056,2019,67
68056,2020,92
68056,2021,78
68056,2022,78
68056,2023,69
68057,2018,1
68057,2019,1
68057,2020,3
68057,2022,2
68057,2023,1
68058,2018,31
68058,2019,25
68058,2020,24
68058,2021,33
68058,2022,27
68058,2023,22
68059,2018,4
68059,2019,11
68059,2020,11
68059,2021,7
68059,2022,12
68059,2023,8
68060,2018,13
68060,2019,13
68060,2020,25
68060,2021,9
68060,2022,6
68060,2023,4
68061,2018,9
68061,2019,6
68061,2020,8
68061,2021,6
68061,2022,5
68061,2023,10
68062,2018,17
68062,2019,20
68062,2020,23
68062,2021,16
68062,2022,14
68062,2023,16
68063,2018,128
68063,2019,138
68063,2020,125
68063,2021,117
68063,2022,147
68063,2023,146
68064,2018,8
68064,2019,3
68064,2020,10
68064,2021,4
68064,2022,8
68064,2023,12
68065,2018,2
68065,2019,3
68065,2020,4
68065,2021,9
68065,2022,2
68065,2023,1
68066,2018,652
68066,2019,610
68066,2020,756
68066,2021,673
68066,2022,700
68066,2023,694
68067,2018,4
68067,2019,3
68067,2020,1
68067,2021,2
68067,2022,5
68067,2023,4
68068,2018,37
68068,2019,38
68068,2020,49
68068,2021,35
68068,2022,33
68068,2023,42
68069,2018,9
68069,2019,7
68069,2020,8
68069,2021,8
68069,2022,5
68069,2023,3
68071,2019,1
68071,2020,1
68071,2021,3
68071,2022,2
68071,2023,4
68072,2018,11
68072,2019,4
68072,2020,9
68072,2021,9
68072,2022,7
68072,2023,15
68073,2018,1
68073,2019,2
68073,2020,2
68073,2021,8
68073,2022,7
68073,2023,4
68074,2018,3
68074,2019,3
68074,2020,5
68074,2021,4
68074,2022,5
68074,2023,3
68075,2018,6
68075,2019,8
68075,2020,4
68075,2021,11
68075,2022,6
68075,2023,9
68076,2018,6
68076,2019,6
68076,2020,8
68076,2021,8
68076,2022,4
68076,2023,6
68077,2018,1
68077,2020,2
68077,2021,2
68077,2022,1
68077,2023,4
68078,2018,10
68078,2019,8
68078,2020,19
68078,2021,13
68078,2022,10
68078,2023,11
68079,2018,4
68079,2019,5
68079,2020,2
68079,2021,1
68079,2022,5
68079,2023,3
68080,2018,2
68080,2019,2
68080,2020,2
68080,2021,3
68080,2022,1
68080,2023,3
68081,2018,4
68081,2019,5
68081,2020,6
68081,2021,6
68081,2022,4
68081,2023,9
68082,2018,55
68082,2019,83
68082,2020,106
68082,2021,72
68082,2022,92
68082,2023,76
68083,2018,3
68083,2019,4
68083,2020,3
68083,2021,2
68083,2022,1
68083,2023,9
68084,2018,8
68084,2019,5
68084,2020,10
68084,2021,13
68084,2022,14
68084,2023,9
68085,2018,4
68085,2019,1
68085,2020,1
68085,2021,1
68085,2022,2
68085,2023,1
68086,2018,1
68086,2019,1
68086,2020,2
68086,2021,1
68086,2022,3
68086,2023,2
68087,2018,3
68087,2019,4
68087,2020,3
68087,2021,1
68087,2022,2
68087,2023,4
68088,2018,9
68088,2019,8
68088,2020,6
68088,2021,6
68088,2022,10
68088,2023,5
68089,2018,12
68089,2019,16
68089,2020,13
68089,2021,15
68089,2022,19
68089,2023,18
68090,2018,10
68090,2019,8
68090,2020,5
68090,2021,4
68090,2022,13
68090,2023,5
68091,2018,15
68091,2019,17
68091,2020,9
68091,2021,10
68091,2022,11
68091,2023,14
68092,2018,5
68092,2019,2
68092,2020,3
68092,2021,3
68092,2022,3
68092,2023,2
68093,2018,12
68093,2019,12
68093,2020,16
68093,2021,13
68093,2022,16
68093,2023,8
68094,2018,7
68094,2019,10
68094,2020,3
68094,2021,8
68094,2022,5
68094,2023,3
68095,2018,1
68095,2019,2
68095,2020,5
68095,2021,10
68095,2022,3
68095,2023,4
68096,2018,2
68096,2019,2
68096,2020,2
68096,2021,5
68096,2022,4
68096,2023,4
68097,2018,11
68097,2019,12
68097,2020,14
68097,2021,6
68097,2022,8
68097,2023,10
68098,2018,5
68098,2019,7
68098,2020,4
68098,2021,6
68098,2022,6
68098,2023,4
68099,2018,6
68099,2019,3
68099,2020,8
68099,2021,6
68099,2022,5
68099,2023,10
68100,2018,3
68100,2019,1
68100,2020,2
68100,2021,3
68100,2022,1
68100,2023,1
68101,2018,8
68101,2019,5
68101,2020,9
68101,2021,3
68101,2022,4
68101,2023,5
68102,2018,8
68102,2019,8
68102,2020,6
68102,2021,6
68102,2022,5
68102,2023,3
68103,2018,1
68103,2019,3
68103,2020,6
68103,2021,4
68103,2022,6
68103,2023,3
68104,2018,1
68104,2021,2
68104,2022,1
68104,2023,4
68105,2019,1
68105,2020,6
68105,2021,1
68106,2020,3
68106,2022,4
68106,2023,1
68107,2018,2
68107,2020,4
68107,2021,7
68107,2022,6
68107,2023,2
68109,2018,5
68109,2019,5
68109,2020,5
68109,2021,3
68109,2022,8
68109,2023,1
68110,2018,11
68110,2019,2
68110,2020,5
68110,2021,9
68110,2022,9
68110,2023,6
